Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2010-01-22 10:00:00.000 +0100,Partly Cloudy,snow,-7.216666667,-12.23888889,0.78,11.0285,22,10.0303,0,1027.17,Mostly cloudy throughout the day.
2013-12-06 10:00:00.000 +0100,Mostly Cloudy,rain,1.3,-1.144444444,0.91,7.8407,246,4.4597,0,1013.42,Foggy overnight.
2013-10-19 15:00:00.000 +0200,Partly Cloudy,rain,16.15,16.15,0.51,9.5795,139,16.1,0,1025.07,Partly cloudy starting overnight.
2012-11-25 18:00:00.000 +0100,Foggy,rain,4.916666667,4.916666667,0.93,4.7978,92,2.9302,0,1022.09,Foggy until afternoon.
2008-04-26 01:00:00.000 +0200,Partly Cloudy,rain,7.266666667,6.077777778,0.83,6.923,309,15.8263,0,1023.39,Partly cloudy until night.
2016-05-25 17:00:00.000 +0200,Mostly Cloudy,rain,21.03888889,21.03888889,0.57,22.1697,319,10.3523,0,1007.89,Mostly cloudy throughout the day.
2012-09-19 17:00:00.000 +0200,Mostly Cloudy,rain,26.79444444,26.77222222,0.41,7.3416,198,10.1913,0,1008.75,Partly cloudy throughout the day.
2007-10-04 21:00:00.000 +0200,Mostly Cloudy,rain,16.06666667,16.06666667,0.81,7.7924,29,7.9051,0,1021.32,Mostly cloudy until night.
2008-03-07 22:00:00.000 +0100,Overcast,rain,6.533333333,4.3,0.73,11.0446,334,9.6761,0,1011.32,Overcast throughout the day.
2010-07-25 01:00:00.000 +0200,Mostly Cloudy,rain,18.31111111,18.31111111,0.84,14.2002,281,15.8263,0,1006.7,Mostly cloudy throughout the day.
2007-02-26 06:00:00.000 +0100,Overcast,rain,1.088888889,-4.738888889,0.76,27.2251,148,9.982,0,1009.72,Breezy starting overnight continuing until morning and foggy in the evening.
2015-08-06 11:00:00.000 +0200,Clear,rain,31.07222222,32.8,0.5,10.2235,1,15.5526,0,1016.82,Partly cloudy starting in the afternoon.
2008-08-31 03:00:00.000 +0200,Clear,rain,11.47777778,11.47777778,0.72,11.1573,32,15.8263,0,1021.89,Partly cloudy in the morning.
2006-09-25 00:00:00.000 +0200,Partly Cloudy,rain,12.71111111,12.71111111,0.87,3.1073,116,15.8263,0,1017.8,Partly cloudy starting in the afternoon.
2012-06-12 21:00:00.000 +0200,Mostly Cloudy,rain,17.17777778,17.17777778,0.93,10.8192,219,11.27,0,1005,Partly cloudy throughout the day.
2013-02-06 03:00:00.000 +0100,Mostly Cloudy,rain,2.75,1.022222222,0.85,6.3756,162,15.8263,0,1002.79,Mostly cloudy until night.
2015-05-20 08:00:00.000 +0200,Mostly Cloudy,rain,18.9,18.9,0.79,12.2199,148,15.5526,0,1010.23,Mostly cloudy throughout the day.
2009-08-05 08:00:00.000 +0200,Mostly Cloudy,rain,20.75,20.75,0.83,7.567,342,11.0768,0,1015.06,Partly cloudy throughout the day.
2011-08-25 06:00:00.000 +0200,Clear,rain,19.23888889,19.23888889,0.87,5.8604,140,14.812,0,1013.91,Partly cloudy starting in the morning continuing until evening.
2008-04-20 20:00:00.000 +0200,Partly Cloudy,rain,15.59444444,15.59444444,0.59,6.3273,79,10.3523,0,1007.59,Partly cloudy starting in the morning.
2014-04-05 04:00:00.000 +0200,Overcast,rain,12.26111111,12.26111111,0.72,13.685,30,15.7297,0,1007.54,Overcast throughout the day.
2006-08-17 02:00:00.000 +0200,Clear,rain,19.87777778,19.87777778,0.85,10.143,139,14.9569,0,1012.55,Partly cloudy until morning.
2007-01-21 18:00:00.000 +0100,Mostly Cloudy,rain,9.972222222,9.972222222,0.92,3.2522,271,8.1949,0,1014.7,Foggy starting overnight continuing until morning.
2008-10-09 22:00:00.000 +0200,Partly Cloudy,rain,12.61111111,12.61111111,0.86,3.22,300,14.7637,0,1029.9,Partly cloudy throughout the day.
2006-07-03 03:00:00.000 +0200,Overcast,rain,18.28333333,18.28333333,0.93,2.4955,161,12.0428,0,1019.9,Mostly cloudy throughout the day.
2010-01-06 11:00:00.000 +0100,Overcast,rain,1.138888889,-2.822222222,0.85,14.0553,179,10.8997,0,1000.29,Foggy starting in the afternoon continuing until evening.
2010-12-12 04:00:00.000 +0100,Mostly Cloudy,snow,-0.6,-4.283333333,0.99,11.0607,240,8.05,0,1008.77,Mostly cloudy throughout the day.
2008-11-23 09:00:00.000 +0100,Breezy and Partly Cloudy,rain,1.111111111,-5.433333333,0.64,34.5828,290,10.0464,0,1003.55,Partly cloudy starting overnight continuing until morning and breezy starting in the morning continuing until afternoon.
2007-09-21 01:00:00.000 +0200,Clear,rain,5.494444444,4.166666667,0.86,6.44,270,15.8263,0,1028.03,Partly cloudy in the afternoon.
2014-02-02 02:00:00.000 +0100,Overcast,snow,-0.6444444444,-6.666666667,0.76,24.6008,148,15.8263,0,1020.45,Breezy overnight and mostly cloudy throughout the day.
2006-06-18 01:00:00.000 +0200,Partly Cloudy,rain,19.4,19.4,0.87,3.4293,281,15.8263,0,1016.73,Partly cloudy until night.
2006-09-20 17:00:00.000 +0200,Mostly Cloudy,rain,21.01666667,21.01666667,0.78,11.5115,354,5.4418,0,1015.73,Foggy starting overnight continuing until morning.
2009-10-07 00:00:00.000 +0200,Partly Cloudy,rain,13.88888889,13.88888889,0.86,3.22,190,15.134,0,1019.9,Partly cloudy starting in the morning continuing until afternoon.
2016-04-25 02:00:00.000 +0200,Overcast,rain,5.572222222,1.938888889,0.92,18.9175,313,6.8425,0,1005.09,Mostly cloudy throughout the day.
2008-02-12 20:00:00.000 +0100,Clear,snow,-2.894444444,-2.894444444,0.79,0,0,9.6761,0,1038.87,Foggy overnight.
2007-04-18 19:00:00.000 +0200,Mostly Cloudy,rain,12.82222222,12.82222222,0.38,28.7063,311,9.982,0,1013.8,Mostly cloudy starting in the morning and breezy in the evening.
2006-01-30 01:00:00.000 +0100,Mostly Cloudy,snow,-0.6055555556,-0.6055555556,0.91,4.5402,230,6.5366,0,1026.02,Overcast throughout the day.
2008-10-27 10:00:00.000 +0100,Partly Cloudy,rain,11.12777778,11.12777778,0.72,15.6331,170,9.982,0,1020.02,Partly cloudy throughout the day.
2010-04-24 16:00:00.000 +0200,Partly Cloudy,rain,21.20555556,21.20555556,0.56,13.7977,120,11.2056,0,1018.64,Mostly cloudy throughout the day.
2009-09-23 15:00:00.000 +0200,Partly Cloudy,rain,27.77777778,26.85,0.28,3.22,310,9.982,0,1024.7,Partly cloudy starting in the afternoon continuing until night.
2015-01-15 16:00:00.000 +0100,Mostly Cloudy,rain,6.377777778,4.638888889,0.54,8.533,151,15.5526,0,1021.32,Partly cloudy until night.
2008-06-21 00:00:00.000 +0200,Overcast,rain,18.43333333,18.43333333,0.81,14.49,310,15.8263,0,1018.97,Partly cloudy until night.
2009-12-04 06:00:00.000 +0100,Foggy,rain,6.111111111,4.072222222,1,9.66,140,2.576,0,1010.6,Foggy until morning.
2008-10-11 18:00:00.000 +0200,Partly Cloudy,rain,17.26111111,17.26111111,0.67,7.7119,349,9.982,0,1032.09,Foggy in the morning.
2015-07-12 02:00:00.000 +0200,Partly Cloudy,rain,15.16666667,15.16666667,0.89,3.22,340,15.1823,0,1015.59,Partly cloudy throughout the day.
2013-02-27 15:00:00.000 +0100,Overcast,rain,5.116666667,5.116666667,0.99,0.4025,17,6.3434,0,1023.62,Foggy in the morning.
2008-05-21 14:00:00.000 +0200,Partly Cloudy,rain,23.38333333,23.38333333,0.54,7.9534,346,11.4471,0,1010.9,Partly cloudy throughout the day.
2008-07-22 12:00:00.000 +0200,Overcast,rain,16.21111111,16.21111111,0.77,11.6564,328,11.27,0,1016.14,Mostly cloudy throughout the day.
2006-04-11 11:00:00.000 +0200,Partly Cloudy,rain,16.18333333,16.18333333,0.73,0.644,207,10.7548,0,1005.97,Foggy in the evening.
2006-07-18 04:00:00.000 +0200,Partly Cloudy,rain,12.15555556,12.15555556,0.86,6.0858,328,15.8263,0,1022.96,Partly cloudy starting in the morning continuing until afternoon.
2009-10-16 21:00:00.000 +0200,Partly Cloudy,rain,3.888888889,1.427777778,0.76,9.66,160,9.982,0,1017.6,Mostly cloudy throughout the day.
2012-02-14 18:00:00.000 +0100,Partly Cloudy,snow,-8.888888889,-14.32777778,0.77,11.27,160,4.025,0,1016.1,Foggy in the morning.
2011-06-15 15:00:00.000 +0200,Mostly Cloudy,rain,27.10555556,27.16666667,0.44,8.8389,341,10.0464,0,1016.91,Partly cloudy until night.
2014-07-25 18:00:00.000 +0200,Mostly Cloudy,rain,28.81666667,28.12222222,0.36,9.3702,9,16.1,0,1012.03,Partly cloudy throughout the day.
2007-04-30 20:00:00.000 +0200,Partly Cloudy,rain,13.58888889,13.58888889,0.43,3.6064,355,10.3523,0,1011.63,Partly cloudy throughout the day.
2009-11-02 08:00:00.000 +0100,Mostly Cloudy,rain,2.222222222,-2.544444444,0.79,20.93,120,9.982,0,1018.2,Mostly cloudy throughout the day.
2008-07-13 20:00:00.000 +0200,Overcast,rain,29.9,29.14444444,0.36,15.1662,161,10.3523,0,1009.21,Partly cloudy throughout the day.
2016-11-26 07:00:00.000 +0100,Mostly Cloudy,rain,1.783333333,-1.316666667,0.9,10.6421,153,4.991,0,1019.54,Mostly cloudy throughout the day.
2006-09-20 00:00:00.000 +0200,Overcast,rain,16.66666667,16.66666667,0.97,6.279,309,7.8246,0,1013.34,Foggy starting overnight continuing until morning.
2011-05-28 08:00:00.000 +0200,Partly Cloudy,rain,19.5,19.5,0.74,6.4078,183,11.4471,0,1011.98,Partly cloudy throughout the day.
2007-06-18 16:00:00.000 +0200,Mostly Cloudy,rain,27.84444444,27.55555556,0.4,13.1215,259,9.982,0,1011.43,Partly cloudy starting in the morning.
2006-04-04 22:00:00.000 +0200,Clear,rain,6.677777778,5.727777778,0.91,5.796,155,15.8263,0,1015.89,Mostly cloudy until evening.
2016-11-15 10:00:00.000 +0100,Mostly Cloudy,rain,6.394444444,3.838888889,0.81,12.719,159,9.0321,0,1019.61,Partly cloudy throughout the day.
2015-10-25 22:00:00.000 +0100,Mostly Cloudy,rain,6.944444444,6.944444444,0.93,4.669,196,4.7012,0,1024.55,Foggy until morning.
2014-05-09 04:00:00.000 +0200,Clear,rain,8.222222222,8.222222222,0.93,3.2039,281,15.8263,0,1017.33,Partly cloudy starting in the morning.
2012-06-28 09:00:00.000 +0200,Partly Cloudy,rain,25,25,0.39,15.4882,212,9.982,0,1016.06,Partly cloudy starting in the morning.
2016-06-26 00:00:00.000 +0200,Clear,rain,22.80555556,22.80555556,0.82,3.0912,154,16.1,0,1012.83,Partly cloudy overnight.
2015-02-11 02:00:00.000 +0100,Mostly Cloudy,rain,1.133333333,-0.8111111111,0.89,6.279,9,7.8729,0,1025.74,Mostly cloudy throughout the day.
2014-04-04 02:00:00.000 +0200,Overcast,rain,10.8,10.8,0.77,13.0732,190,15.1823,0,1009.45,Mostly cloudy throughout the day.
2014-08-11 13:00:00.000 +0200,Mostly Cloudy,rain,31.01666667,33.62777778,0.55,14.1036,182,9.982,0,1012.46,Partly cloudy overnight.
2013-04-04 13:00:00.000 +0200,Overcast,rain,6.161111111,3.3,0.78,14.3129,242,11.27,0,1010.89,Overcast throughout the day.
2013-09-09 12:00:00.000 +0200,Overcast,rain,21.85555556,21.85555556,0.45,0.5957,298,9.982,0,1017.6,Mostly cloudy throughout the day.
2013-11-19 13:00:00.000 +0100,Partly Cloudy,rain,12.13333333,12.13333333,0.6,22.8137,131,15.3111,0,1012.8,Mostly cloudy throughout the day.
2014-01-12 08:00:00.000 +0100,Mostly Cloudy,rain,7.216666667,3.638888889,0.7,22.3307,311,10.2557,0,1022.38,Mostly cloudy throughout the day.
2006-11-27 21:00:00.000 +0100,Foggy,rain,4.927777778,4.927777778,0.96,3.22,40,0.322,0,1028.81,Foggy starting in the evening.
2008-03-29 03:00:00.000 +0100,Clear,rain,6.527777778,3.833333333,0.66,13.7816,171,16.0517,0,1018.43,Partly cloudy overnight.
2011-10-18 11:00:00.000 +0200,Clear,rain,9.861111111,9.861111111,0.34,4.3148,211,9.982,0,1024.89,Clear throughout the day.
2012-10-27 22:00:00.000 +0200,Overcast,rain,13.33333333,13.33333333,0.96,10.3845,143,15.6492,0,991.71,Mostly cloudy starting overnight and breezy starting in the morning continuing until afternoon.
2008-01-20 11:00:00.000 +0100,Mostly Cloudy,rain,11.07222222,11.07222222,0.77,9.5634,254,9.982,0,1026.78,Foggy overnight.
2012-10-15 18:00:00.000 +0200,Partly Cloudy,rain,17.77777778,17.77777778,0.84,12.075,120,9.982,0,1008.07,Foggy in the morning.
2008-12-05 09:00:00.000 +0100,Mostly Cloudy,rain,7.688888889,4.122222222,0.77,23.5704,181,9.982,0,1005.82,Mostly cloudy throughout the day.
2014-04-07 22:00:00.000 +0200,Clear,rain,10.39444444,10.39444444,0.83,3.22,40,16.0517,0,1019.41,Partly cloudy until evening.
2010-02-07 15:00:00.000 +0100,Overcast,snow,-1.227777778,-6.788888889,0.89,20.1572,350,4.1699,0,1014.54,Foggy starting overnight continuing until afternoon.
2016-11-08 08:00:00.000 +0100,Mostly Cloudy,rain,5.566666667,3.155555556,0.84,10.948,153,7.9856,0,1019.78,Mostly cloudy throughout the day.
2007-08-20 04:00:00.000 +0200,Partly Cloudy,rain,20.34444444,20.34444444,0.72,16.5025,89,15.8746,0,1008.89,Partly cloudy throughout the day.
2006-12-26 19:00:00.000 +0100,Clear,snow,-2.322222222,-5.566666667,0.8,8.372,290,14.9569,0,1038.04,Foggy starting overnight continuing until morning.
2007-10-08 15:00:00.000 +0200,Partly Cloudy,rain,18.93333333,18.93333333,0.35,7.406,130,9.982,0,1022.7,Partly cloudy starting in the morning continuing until evening.
2007-07-11 20:00:00.000 +0200,Partly Cloudy,rain,19.00555556,19.00555556,0.6,12.1555,179,11.0285,0,1011.03,Mostly cloudy until night.
2006-07-04 15:00:00.000 +0200,Partly Cloudy,rain,26.08888889,26.08888889,0.37,8.9033,11,9.982,0,1021.98,Foggy starting overnight continuing until morning.
2008-06-27 23:00:00.000 +0200,Overcast,rain,23,23,0.84,11.27,320,9.982,0,1016.64,Mostly cloudy throughout the day.
2011-05-30 11:00:00.000 +0200,Partly Cloudy,rain,23.75,23.75,0.53,4.4597,78,11.4471,0,1021.38,Partly cloudy starting in the morning.
2009-05-24 03:00:00.000 +0200,Clear,rain,9.444444444,8.733333333,0.8,6.44,10,16.1,0,1021.4,Mostly cloudy starting in the morning continuing until evening.
2008-12-02 17:00:00.000 +0100,Partly Cloudy,rain,6.25,4.638888889,0.92,7.9051,72,8.1305,0,1013.1,Mostly cloudy starting overnight.
2012-04-25 15:00:00.000 +0200,Partly Cloudy,rain,16.11111111,16.11111111,0.52,22.54,310,11.27,0,1011.1,Mostly cloudy throughout the day.
2011-06-25 11:00:00.000 +0200,Partly Cloudy,rain,21.01111111,21.01111111,0.42,27.1768,322,10.4006,0,1019.51,Partly cloudy until night.
2011-05-13 17:00:00.000 +0200,Partly Cloudy,rain,23.59444444,23.59444444,0.32,25.1643,310,9.982,0,1017.68,Partly cloudy until evening.
2012-01-27 09:00:00.000 +0100,Partly Cloudy,snow,-3.888888889,-7.838888889,0.78,9.66,10,8.05,0,1028,Partly cloudy until night.
2011-11-06 21:00:00.000 +0100,Mostly Cloudy,rain,9.183333333,7.094444444,0.69,13.7011,139,15.6975,0,1023.67,Mostly cloudy starting overnight continuing until night.
2012-10-29 12:00:00.000 +0100,Overcast,rain,2.755555556,-0.4833333333,0.96,12.1716,348,11.0446,0,1010.22,Mostly cloudy throughout the day.
2006-12-15 00:00:00.000 +0100,Foggy,snow,-1.088888889,-1.088888889,0.96,3.2683,216,0.161,0,1037.09,Foggy throughout the day.
2012-03-27 16:00:00.000 +0200,Mostly Cloudy,rain,15,15,0.2,27.37,300,9.982,0,1022.2,Mostly cloudy starting in the morning.
2010-03-05 06:00:00.000 +0100,Overcast,rain,1.061111111,-3.255555556,0.7,15.9712,320,9.982,0,1010.96,Mostly cloudy starting overnight and breezy starting in the afternoon continuing until evening.
2013-01-17 16:00:00.000 +0100,Overcast,rain,3.872222222,1.972222222,0.92,7.4704,14,8.2271,0,1002.59,Foggy in the morning.
2010-03-02 10:00:00.000 +0100,Overcast,rain,8.688888889,5.633333333,0.57,20.9944,348,9.982,0,1018.82,Mostly cloudy throughout the day.
2011-06-14 22:00:00.000 +0200,Partly Cloudy,rain,18.21666667,18.21666667,0.79,6.2629,320,15.8263,0,1016.52,Partly cloudy throughout the day.
2009-08-28 07:00:00.000 +0200,Partly Cloudy,rain,20,20,0.68,4.83,10,9.982,0,1014.6,Partly cloudy until night.
2006-12-08 18:00:00.000 +0100,Mostly Cloudy,rain,12.06111111,12.06111111,0.75,16.8245,149,7.9695,0,1014.75,Partly cloudy starting in the morning continuing until night.
2009-05-27 04:00:00.000 +0200,Overcast,rain,18.33333333,18.33333333,0.65,3.22,340,16.1,0,1016.3,Partly cloudy throughout the day.
2009-09-01 04:00:00.000 +0200,Partly Cloudy,rain,11.11111111,11.11111111,0.89,0,0,15.134,0,1022.4,Partly cloudy until evening.
2012-01-07 22:00:00.000 +0100,Mostly Cloudy,snow,-0.35,-4,0.82,11.1412,231,14.329,0,1014.45,Partly cloudy throughout the day.
2016-01-01 04:00:00.000 +0100,Partly Cloudy,snow,-8.577777778,-11.64444444,0.92,5.5867,137,14.0875,0,1031.04,Mostly cloudy starting in the morning.
2013-11-18 13:00:00.000 +0100,Mostly Cloudy,rain,9.672222222,8.205555556,0.8,10.2879,146,8.3076,0,1021.02,Foggy until morning.
2011-03-24 03:00:00.000 +0100,Partly Cloudy,rain,5.438888889,5.438888889,0.86,3.1878,28,8.1305,0,1031.07,Partly cloudy starting overnight continuing until evening.
2007-02-08 06:00:00.000 +0100,Mostly Cloudy,rain,3.361111111,0.4611111111,0.92,11.1573,150,7.7763,0,1005.85,Foggy starting overnight continuing until morning.
2011-06-23 16:00:00.000 +0200,Partly Cloudy,rain,31.06666667,31.12222222,0.41,9.2897,262,9.982,0,1014.3,Partly cloudy starting overnight continuing until night.
2013-08-10 08:00:00.000 +0200,Partly Cloudy,rain,23.62222222,23.62222222,0.7,14.3612,350,15.5526,0,1011.51,Partly cloudy throughout the day.
2016-05-25 19:00:00.000 +0200,Mostly Cloudy,rain,18,18,0.72,13.4918,319,9.982,0,1008.64,Mostly cloudy throughout the day.
2011-07-14 15:00:00.000 +0200,Partly Cloudy,rain,34.05,33.32777778,0.3,16.0678,149,9.982,0,1011.45,Partly cloudy until night.
2006-11-01 10:00:00.000 +0100,Overcast,rain,5.894444444,3.655555556,0.72,10.4167,173,10.1913,0,1010.57,Mostly cloudy until night.
2008-07-19 06:00:00.000 +0200,Partly Cloudy,rain,13.78333333,13.78333333,0.93,3.5259,254,6.2951,0,1016.18,Partly cloudy until evening.
2007-04-10 07:00:00.000 +0200,Clear,rain,8.694444444,8.694444444,0.71,2.1574,296,9.982,0,1017.56,Partly cloudy until night.
2014-08-01 16:00:00.000 +0200,Mostly Cloudy,rain,27.87222222,28.56666667,0.53,1.6261,82,9.982,0,1008.72,Partly cloudy throughout the day.
2008-08-25 16:00:00.000 +0200,Mostly Cloudy,rain,23.91111111,23.91111111,0.38,8.2593,301,9.982,0,1018.25,Mostly cloudy starting in the morning.
2013-12-03 06:00:00.000 +0100,Clear,snow,-3.733333333,-8.438888889,0.83,12.558,11,16.1,0,1036.84,Foggy starting in the evening.
2015-07-27 20:00:00.000 +0200,Mostly Cloudy,rain,17.27222222,17.27222222,0.93,5.1037,349,10.3523,0,1008.52,Mostly cloudy throughout the day.
2011-11-25 22:00:00.000 +0100,Overcast,rain,0.2888888889,0.2888888889,0.87,2.415,219,3.6547,0,1033.09,Foggy until afternoon.
2016-03-03 13:00:00.000 +0100,Overcast,rain,10.96111111,10.96111111,0.65,15.5687,56,10.3523,0,998.27,Mostly cloudy throughout the day.
2013-07-09 06:00:00.000 +0200,Partly Cloudy,rain,18.83888889,18.83888889,0.73,10.6582,10,9.982,0,1021.96,Partly cloudy starting in the morning.
2016-08-16 12:00:00.000 +0200,Partly Cloudy,rain,27.10555556,26.91666667,0.4,10.6421,358,16.1,0,1016.44,Partly cloudy throughout the day.
2006-10-26 12:00:00.000 +0200,Mostly Cloudy,rain,20.99444444,20.99444444,0.43,17.3397,139,9.982,0,1023.4,Mostly cloudy starting overnight continuing until night.
2007-05-14 16:00:00.000 +0200,Partly Cloudy,rain,28.05555556,27.80555556,0.41,14.7476,201,9.982,0,1011.87,Partly cloudy starting in the morning continuing until evening.
2011-04-01 13:00:00.000 +0200,Overcast,rain,16.20555556,16.20555556,0.61,4.991,213,9.982,0,1023.77,Mostly cloudy starting in the morning.
2007-06-20 11:00:00.000 +0200,Partly Cloudy,rain,28.92222222,28.88333333,0.44,5.5545,107,10.3523,0,1015.36,Partly cloudy starting in the morning continuing until evening.
2007-06-14 05:00:00.000 +0200,Partly Cloudy,rain,15.87222222,15.87222222,0.91,5.9892,135,6.3434,0,1010.53,Partly cloudy starting in the morning continuing until night.
2006-04-14 08:00:00.000 +0200,Mostly Cloudy,rain,7.794444444,6.055555556,0.87,9.7566,240,10.6743,0,1014.7,Mostly cloudy throughout the day.
2011-05-03 17:00:00.000 +0200,Partly Cloudy,rain,18.90555556,18.90555556,0.64,14.4095,150,11.4471,0,1003.49,Partly cloudy throughout the day.
2009-11-21 12:00:00.000 +0100,Foggy,rain,7.222222222,7.222222222,1,0,0,0.161,0,1029.2,Foggy throughout the day.
2015-08-18 17:00:00.000 +0200,Mostly Cloudy,rain,20.10555556,20.10555556,0.78,19.3522,302,10.3523,0,1012.81,Mostly cloudy throughout the day.
2009-07-03 07:00:00.000 +0200,Mostly Cloudy,rain,20,20,0.93,0,0,4.025,0,1012.1,Partly cloudy throughout the day.
2012-12-09 16:00:00.000 +0100,Partly Cloudy,snow,-3.683333333,-7.722222222,0.68,10.0947,302,9.982,0,1014.64,Breezy and foggy until morning.
2009-08-01 04:00:00.000 +0200,Partly Cloudy,rain,20,20,0.78,6.44,20,16.1,0,1017.1,Partly cloudy until night.
2012-03-26 18:00:00.000 +0200,Partly Cloudy,rain,15,15,0.21,17.71,0,9.982,0,1026.9,Partly cloudy starting in the morning continuing until evening.
2010-11-27 14:00:00.000 +0100,Mostly Cloudy,rain,3.883333333,0.2,0.75,16.2127,271,11.27,0,1009.23,Partly cloudy until evening and breezy in the morning.
2012-09-18 06:00:00.000 +0200,Mostly Cloudy,rain,15.95555556,15.95555556,0.73,3.3649,131,11.2056,0,1017.1,Partly cloudy throughout the day.
2008-05-04 20:00:00.000 +0200,Mostly Cloudy,rain,13.03888889,13.03888889,0.75,7.8085,23,11.3988,0,1020.25,Mostly cloudy throughout the day.
2015-04-26 13:00:00.000 +0200,Mostly Cloudy,rain,22.19444444,22.19444444,0.38,20.9139,191,16.1,0,1011.36,Partly cloudy until evening.
2014-05-16 00:00:00.000 +0200,Mostly Cloudy,rain,11.06111111,11.06111111,0.89,14.4417,339,16.1,0,1005.1,Mostly cloudy throughout the day.
2008-10-11 16:00:00.000 +0200,Partly Cloudy,rain,22.17222222,22.17222222,0.47,3.5259,307,11.27,0,1032.29,Foggy in the morning.
2012-08-21 11:00:00.000 +0200,Dry and Partly Cloudy,rain,33.58888889,32.31111111,0.27,3.8479,235,10.3523,0,1018.01,Partly cloudy starting in the morning.
2008-10-08 08:00:00.000 +0200,Partly Cloudy,rain,10.95555556,10.95555556,0.93,1.3041,224,6.2146,0,1019.36,Foggy in the morning.
2006-11-21 00:00:00.000 +0100,Overcast,rain,7.266666667,6.211111111,0.9,6.44,148,7.7441,0,1017.07,Foggy starting in the morning continuing until afternoon.
2011-06-23 17:00:00.000 +0200,Partly Cloudy,rain,31.15555556,31.53888889,0.43,5.5223,264,10.3523,0,1013.86,Partly cloudy starting overnight continuing until night.
2013-01-24 09:00:00.000 +0100,Mostly Cloudy,rain,1.038888889,-3.25,0.93,15.778,32,7.6958,0,1007.43,Foggy until morning.
2013-12-16 12:00:00.000 +0100,Overcast,rain,2.022222222,-0.6777777778,0.86,9.177,142,4.3631,0,1038.62,Foggy starting overnight continuing until morning.
2009-09-12 03:00:00.000 +0200,Mostly Cloudy,rain,16.66666667,16.66666667,0.67,6.44,10,16.1,0,1016,Mostly cloudy throughout the day.
2013-03-03 18:00:00.000 +0100,Mostly Cloudy,rain,5.044444444,3.188888889,0.6,8.05,253,9.982,0,1017.14,Partly cloudy starting in the morning continuing until evening.
2006-11-03 10:00:00.000 +0100,Partly Cloudy,rain,2.116666667,-0.9166666667,0.52,10.626,318,10.4006,0,1022.53,Partly cloudy until evening.
2015-05-17 23:00:00.000 +0200,Partly Cloudy,rain,13.34444444,13.34444444,0.74,3.1395,299,15.1823,0,1021.11,Mostly cloudy throughout the day.
2016-12-24 19:00:00.000 +0100,Mostly Cloudy,rain,0.8777777778,-2.111111111,0.87,9.4829,158,8.0017,0,1019.82,Mostly cloudy throughout the day.
2009-03-19 17:00:00.000 +0100,Partly Cloudy,rain,5,0.7944444444,0.48,22.54,10,11.27,0,1018,Partly cloudy starting in the morning.
2013-11-28 05:00:00.000 +0100,Mostly Cloudy,snow,-1.344444444,-1.344444444,0.92,4.7173,183,8.05,0,1031.5,Partly cloudy throughout the day.
2011-03-16 06:00:00.000 +0100,Partly Cloudy,rain,7.066666667,5.633333333,1,7.7602,129,4.3309,0,1018.48,Mostly cloudy until night.
2006-07-17 00:00:00.000 +0200,Mostly Cloudy,rain,17.57777778,17.57777778,0.56,2.9624,38,15.8263,0,1023.54,Partly cloudy until evening.
2016-05-15 00:00:00.000 +0200,Partly Cloudy,rain,12.24444444,12.24444444,0.93,6.6976,264,16.1,0,1005.53,Mostly cloudy throughout the day.
2013-09-19 21:00:00.000 +0200,Partly Cloudy,rain,10.02777778,10.02777778,0.71,14.6188,271,16.1,0,1012.93,Mostly cloudy throughout the day and breezy in the afternoon.
2011-05-12 07:00:00.000 +0200,Partly Cloudy,rain,12.82777778,12.82777778,0.72,12.397,10,9.982,0,1016.64,Partly cloudy starting in the morning.
2013-03-04 11:00:00.000 +0100,Partly Cloudy,rain,7.2,4.961111111,0.49,11.8657,19,9.982,0,1025.25,Partly cloudy starting overnight continuing until afternoon.
2009-03-25 00:00:00.000 +0100,Mostly Cloudy,rain,2.777777778,-0.8833333333,0.82,14.49,250,16.1,0,1002.7,Partly cloudy until night and breezy starting in the morning continuing until afternoon.
2015-08-24 00:00:00.000 +0200,Clear,rain,13.88888889,13.88888889,0.96,0,0,11.8496,0,1016.61,Partly cloudy starting in the morning.
2007-03-31 01:00:00.000 +0200,Mostly Cloudy,rain,7.666666667,5.816666667,0.66,10.2074,147,15.8263,0,1016.22,Partly cloudy until night.
2006-12-31 13:00:00.000 +0100,Clear,rain,0.2388888889,0.2388888889,0.91,4.6207,226,5.474,0,1035.94,Foggy starting in the afternoon.
2008-04-14 08:00:00.000 +0200,Clear,rain,10.55,10.55,0.79,3.542,100,4.025,0,1018.3,Partly cloudy starting in the afternoon.
2011-08-15 16:00:00.000 +0200,Partly Cloudy,rain,32.17222222,31.17777778,0.31,4.0572,74,9.982,0,1011.49,Partly cloudy overnight.
2014-02-16 18:00:00.000 +0100,Overcast,rain,12.06111111,12.06111111,0.66,4.7173,112,16.1,0,1014.17,Mostly cloudy throughout the day.
2010-10-23 04:00:00.000 +0200,Partly Cloudy,rain,2.2,-0.9111111111,0.85,11.0446,140,15.8263,0,1023.06,Partly cloudy throughout the day.
2009-04-18 07:00:00.000 +0200,Foggy,rain,6.111111111,6.111111111,1,3.22,180,0.322,0,1014.4,Foggy starting overnight continuing until morning.
