track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
6QicTxeiSaRkPnkGDUvYOs,Pretty Girls,Britney Spears,59,76LmTxakuFgfAmvUvEXz5S,Pretty Girls,2015-05-04,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.834,0.831,7,-6.061,0,0.0745,0.00799,0,0.217,0.788,103.009,163960
0NinugNJlqxWVLohmBpHvV,My Own World,Brauner Bär,29,1jiBtIRM5dqP9BnhxDwVqi,My Own World,2019-12-20,Tastemakers Ball  -  EDM - POP and FUN,67cpuBAXjwibm3LG333Oaq,edm,pop edm,0.813,0.483,0,-13.568,0,0.129,7.51E-04,0.921,0.0793,0.558,123.009,271220
6gAJcOuegRlexpvS9HN8TB,No Stoppin This (feat. Sparkz & Truthos Mufasa),The Mouse Outfit,29,7gOgqBaWlhJNWxrvDRYRSA,Step Steadier,2015-03-12,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.77,0.675,1,-6.156,1,0.31,0.412,0,0.639,0.909,129.871,180000
3VGV3n2Q7WanHnhbvjPjw8,Runaway,Halcyon,44,1DFjaolVeXHo2ifzdLfLme,Runaway,2017-09-02,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.395,0.711,7,-5.2,1,0.295,0.138,0,0.0992,0.229,149.459,196000
61VlApj8p2ZaP0WTunTrKT,Give Up the Goods (Just Step) (feat. Big Noyd),Mobb Deep,56,1cCAb1vN8uUsdfEylVmTLs,The Infamous,1995-04-25,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.782,0.597,1,-6.399,1,0.335,0.0568,0,0.582,0.528,94.631,243133
09QZAEmdbq28OaNyqTOEvY,Icky Thump,The White Stripes,59,1Mu6HgmdfdiQTOZ8mPEyFU,Icky Thump,2007-06-15,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.424,0.632,9,-7.243,1,0.0922,0.021,0.0117,0.0545,0.356,97.694,254533
5nk6wxUSFUBxUKxjz0fKD6,Head Games,Foreigner,48,05Z3MG7G3Vl5ThsFQkWjiJ,Head Games,1979,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.678,0.693,1,-6.133,1,0.0249,0.0139,0,0.0596,0.623,107.415,217707
3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,72,6htgf3qv7vGcsdxLCDxKp8,Night Visions,2012-09-04,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.505,0.71,3,-3.015,1,0.0321,0.19,2.50E-04,0.329,0.428,89.938,175200
6MJgjQrhJmVxTGkJc4J2W5,Never Enough,Blair Woods,27,5iMotKTxjW4FaRMx79evAw,Never Enough,2019-12-10,TUNES DANCE AND POP,3arpkhoRWXEYbdCpVAIrRR,pop,dance pop,0.596,0.681,5,-7.321,0,0.0597,0.0978,2.36E-04,0.103,0.393,99.961,195683
6uSSupG4TMu3vW8QgynAB6,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,66,6qx6AMrns8Ruk1FinKg2qK,Startender (feat. Offset and Tyga),2018-12-14,Trap Americana,7tkgK1tm9hYkWp7EFyOcAr,rap,trap,0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,192779
7yJj4umZ3DgeLU3LiU5TN3,La Llamada,Cartel De Santa,46,01UJJt3Aregqk8jZMDPB5x,Vol. II,2004-07-28,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.864,0.744,2,-7.185,1,0.121,0.0225,0.385,0.164,0.269,94.98,211787
7M68YTelBnT9P1eO1idOOs,Blame It On Waylon,Josh Thompson,58,3Ba07fAhwq2tLy6CrJYnNq,Way Out Here,2010-02-22,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.653,0.826,2,-5.352,1,0.0315,0.0353,0,0.193,0.669,122.055,212648
6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),benny blanco,82,669dgT2kmrAMrrPaEEHWyE,Graduation (with Juice WRLD),2019-08-30,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.731,0.65,0,-5.286,1,0.271,0.107,0,0.124,0.605,154.968,177847
5J64qSSq0VZuh0CiI9o9Nq,Tú No Amas,Mambo Kingz,73,3eFEGgySyFZSq66Mq43Jwh,Tú No Amas,2019-06-19,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.803,0.589,11,-5.889,1,0.0954,0.442,1.15E-06,0.634,0.562,140.057,273321
1Jp8otFaU2Bttfvn93dzWk,River Heartless,Werner Mill,42,6nfWBfkrzXCwe8lF1DeSbN,River Heartless,2018-05-18,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.591,0.582,11,-10.979,1,0.031,0.0105,2.95E-06,0.107,0.65,114.978,191040
4MHTQn6tDm504v4fcl2OdK,Friendo,H-Rap Bey,34,7KUdnDklmybiFv5GVdqe6E,The Yoda Tape 2 :Dead Rappers Tell No Tales,2019-05-17,Top Urban Underground,4Gc9TFxlqmoe50m9Yy78ei,r&b,urban contemporary,0.749,0.578,4,-13.976,0,0.323,0.159,0.00834,0.165,0.562,75.004,105718
2iLGveANIUf2UmYTKENlm6,Riptide,Unlike Pluto,57,1sfczeTL2xFlbbOsT6ecNy,Pluto Tapes: Volume 2,2019-04-26,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.585,0.685,1,-6.49,0,0.0502,0.388,0,0.11,0.46,145.983,193973
06lUC60bYItTvFWGuEKyvt,Patser Bounce,Dimitri Vegas & Like Mike,50,4ZWcUFmF0PBhtJTEbvYdUF,Patser Bounce,2018-02-01,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.295,0.969,9,-5.525,1,0.0729,0.00224,0.773,0.104,0.22,137.746,152421
4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,Selena Gomez,86,4O04QLiB0lGHQlygXxiMuX,Look At Her Now,2019-10-24,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin pop,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596
6UF638eAEk8I2gfZGw7Txn,Never Ending Summer III,オメガトライブ,24,24sd1ZTrjjabj0A54XK0RP,NEVER ENDING SUMMER,1984-12-21,City Pop 1985 シティーポップ,3j2osvmecEao5nmo9jZ5df,rock,album rock,0.751,0.729,0,-5.916,1,0.0324,0.347,4.14E-06,0.511,0.684,110.33,211293
3XM0dIafWuy5xpptFGytiG,Roda de Samba,DJ Cash,34,1Q35D0ahP8qP7v1foaJZpq,Roda de Samba,2019-10-19,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,0.795,0.555,8,-6.391,0,0.13,0.33,0,0.0737,0.61,71.004,145507
3Hww8CLfspuopHZxE4GUGV,In Je Face,Poke,53,5f0rzF73WC1iRfju69PY6J,In Je Face,2018-12-20,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.904,0.626,2,-5.891,1,0.197,0.101,2.92E-05,0.122,0.512,100.003,166506
225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,75,4f7HKjBnjpMsDBDTHYV890,Armageddon - The Album,1998-06-23,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.383,0.662,2,-5.162,1,0.0333,0.165,0,0.248,0.138,121.154,298760
6BBfG9FiwJhRVMCd9IYl6c,In The Middle,dodie,58,6xeFX3yRvaEV7ny5WKZ4cA,You - EP,2017-08-11,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.823,0.52,5,-12.873,0,0.0831,0.364,0.00434,0.0772,0.685,111.028,181633
0D3wXKkXF8EskL5ipBnYl7,Canam,Farruko,64,0IqIMx8QzEf0Y3M2dM10iM,Canam,2019-12-20,Trap Land,37i9dQZF1DXde9tuMHuIsj,rap,trap,0.742,0.745,11,-6.296,0,0.231,0.054,0,0.38,0.673,151.932,222853
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,94,3Vsbl0diFGw8HNSjG8ue9m,Romance,2019-12-06,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29E-05,0.0887,0.383,105.046,170746
2dBA6iMhxf29tkaHjiQzuq,The Spark,Afrojack,1,7eIdlHTVcGUhf6WGGffQES,Forget The World (Deluxe),2014-01-01,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,0.651,0.898,11,-4.942,1,0.0391,0.152,0,0.11,0.599,126.05,240893
6mQyfwQNWhZ4gjlbctR5yk,The Legend,Ozo,0,1gLYwhta7B4tdx8HCGm5nR,The Legend,2010-12-16,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,0.787,0.536,9,-9.322,0,0.0498,0.0151,0.891,0.125,0.511,132.018,199993
0FMhMAFPLg8EljnROSoVnj,La Grange - 1999 Remaster,ZZ Top,55,6ti1HC6R2Op1enYiuCDf6k,Rancho Texicano: The Very Best of ZZ Top,2004-06-08,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.552,0.651,4,-10.624,0,0.229,0.00494,0.0349,0.132,0.533,161.548,232533
5M830cD7MNeiiwIGHzH9TV,Bailando - Spanish Version,Enrique Iglesias,65,3egRoultzC0Q1RtbDjFXLP,SEX AND LOVE (Deluxe Edition),2014-07-04,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65E-06,0.0399,0.96,90.949,243387
3F1mueW8iouZUgjmawhVhe,GOOD BOY,GD X TAEYANG,2,3z9PnyT3r4hdtZKLG5lC4J,GOOD BOY,2014-11-21,K-Crazy Michioso Tunes,37i9dQZF1DWUXxc8Mc6MmJ,edm,pop edm,0.745,0.825,1,-3.162,0,0.0352,8.75E-04,2.18E-04,0.0828,0.242,95.001,245192
5dR7h8Rxj1ko6f9dmKQc77,Teenage Fantasy,Jorja Smith,2,1A4eFcl7VVqXDpzdVzrF7g,Teenage Fantasy,2017-06-05,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,0.515,0.795,4,-6.93,0,0.423,0.427,0.032,0.4,0.452,175.871,227451
1UTXQrmAL4oladIwc1PWSh,Metaphor,Alok,61,2ds371eeP7JXPUhBCk26eH,Metaphor,2019-02-01,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,0.567,0.951,8,-5.087,0,0.0388,0.0213,0.302,0.101,0.267,138.03,202000
30gdgd5rpm2YYNK88DH2G4,Ring Me Up - Soundsystem Mix,!deladap,5,0ehi67LKSthha5isGMfTQW,Ring Me Up (Soundsystem Mix),2019-01-18,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.773,0.902,7,-3.36,0,0.0377,0.0537,0.0674,0.0685,0.667,118.977,254213
7Ac03wy4zFWYlZznvhQ256,God & Country,FGFC820,0,10m5bptrct3lUBnW0iNmfL,Halloween - The Darkest Night (50 Darkwave Industrial Tracks),2009,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.635,0.986,1,-4.358,1,0.0311,0.0111,0.307,0.1,0.821,134.996,296200
40MkEbKzuSW9ET6HBngqnK,Light It Up (feat. Nyla & Fuse ODG) [Remix],Major Lazer,8,1zHfDPtlXk2Biq8iVS1I3F,Peace Is The Mission (Extended),2015-11-27,Electropop Hits  2017-2020,7kyvBmlc1uSqsTL0EuNLrx,pop,electropop,0.747,0.877,9,-3.782,0,0.0664,0.0375,8.33E-04,0.233,0.752,107.991,166138
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,3t6Z2qoBVCS4NHNI25XECH,Bandit (with YoungBoy Never Broke Again),2019-10-04,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
3Q8CDGN4LPZjuPIGGiGrnv,Feel Alive,Trazmo,38,31bgzsShbLguaxS3KmeYsD,Feel Alive,2019-12-13,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.668,0.875,7,-4.87,0,0.0299,0.0626,0.00226,0.219,0.0577,115.002,192000
4LFwNJWoj74Yd71fIr1W8x,Right Here Waiting,Richard Marx,75,0Zf6FJVyK6qUxmg1WMNruG,Repeat Offender,1989-01-01,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.395,0.252,0,-13.589,1,0.0301,0.8,0,0.101,0.126,177.679,264333
0lzLnZvdNTQATH88ySWAsV,Escape,Thomas Gold,39,7I65T0hvtriJb314xQ7Tnk,Escape,2020-01-17,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.438,0.767,3,-4.335,1,0.0422,0.0173,0,0.116,0.244,127.96,191719
5pktQTAcKamiILPjUZbCLs,Kawasaki,Jamaika,54,1J3WY4fTWBkaoaVTOgoRMS,Dedikeret,2020-01-01,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.705,0.651,0,-5.794,0,0.0765,0.079,0,0.113,0.569,127.902,163904
04VArZKHm1xesMxqnsutDY,I'm Dreamin',Christopher Williams,55,3N1GCkG6Z5Rs4Qy1iwnIEB,New Jack City (Music from the Motion Picture),1991-03-05,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,0.788,0.745,6,-9.342,1,0.0581,0.249,7.66E-06,0.25,0.688,110.133,303707
3ngpmF7yiqVMesqqGuepX1,BIRDBOY,NLE Choppa,52,7jD3lioe6lBlWlG7D4h7x2,BIRDBOY,2019-04-18,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.865,0.428,1,-9.901,1,0.853,0.0552,0,0.307,0.531,123.163,129306
5Cevkgj9FyNRFIwY3xSCn8,Hold On (with Georgia Ku),ILLENIUM,64,60xcVwuQJAOyu11xf9mObS,ASCEND,2019-08-16,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.506,0.744,9,-3.605,1,0.042,0.0463,6.62E-06,0.52,0.396,76.056,235263
6rqONVHOT73QecUdJ5HVHy,Paper Trails,DARKSIDE,54,7jqNrm1l4wSxNYSjgK7tmF,Psychic,2013-10-04,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.948,0.419,8,-13.043,0,0.058,0.779,0.916,0.121,0.363,113.235,289841
1rXojdsUqqxGj2WCmJGWHP,Vacaciones,Wisin,68,6I32dRerwcm3jYRsprxb5k,Victory,2017-12-01,Tusa - Karol G | China - Anuel AA | Estrenos Reggaeton y Música Urbana 2019,0T47pLnihK4xB8Bk9IQ0Dv,latin,reggaeton,0.777,0.911,6,-3.223,0,0.173,0.246,0,0.257,0.704,96.017,238813
1GPRHgVXzRfzoc44HEZZQI,Feel Good (feat. Daya) - Brooks Remix,Gryffin,38,7Cn395i6u1IJiE1rtRwzee,Feel Good (feat. Daya) [The Remixes],2017-07-21,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,0.558,0.926,11,-3.026,0,0.117,0.0117,2.43E-04,0.091,0.37,127.856,217500
4uHMfLdd3IbY3UgZ8jct43,Mega Run - Downtown Jump,DJ ZsuZsu,27,2n9oVYAmwZgLQIdLDE5Ldj,Mega Run (Downtown Jump),2018-08-24,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.981,0.794,0,-7.34,0,0.196,0.125,0.496,0.12,0.808,124.96,202851
4RvJ5sXFvWt8n9HHt7yBRD,Summer Suspicion,オメガトライブ,40,3o01xlQNwgxRL5efHijzOL,AQUA CITY,1983-09-21,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.699,0.7,11,-5.314,0,0.0299,0.195,3.79E-06,0.0697,0.724,130.824,274160
59ixmaIhjcHSius9YmtEkb,I Like,Guy,0,48WHFlK379Bh4ifuYpHA4T,The Very Best Of Guy,2002-01-01,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,r&b,new jack swing,0.475,0.971,5,-6.084,0,0.124,0.0316,0,0.326,0.583,103.581,289107
7yYegdhi4lwCPPmyROOr4O,Tuta Black,Paky,69,2kVVlOKETJLgTnL2YR0Osv,Tuta Black,2019-11-20,Zona Trap,37i9dQZF1DWXU2naFUn37x,rap,trap,0.835,0.606,2,-8.139,1,0.141,0.163,0,0.097,0.346,129.932,195692
15Q7CNhQ3ljqUO8e8loEq0,N.T.M.,LX & Maxwell,53,3XzYIiuhCdQAWD8l4OaT1C,Obststand,2015-06-12,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.646,0.632,10,-5.763,0,0.179,0.0516,0,0.191,0.106,94.252,159402
0lbhKycRyqkOMKZ6thzfU4,Mi Error - Remix,Eladio Carrion,79,5mG7RptOZno8N5iuCezmbz,Mi Error (Remix),2019-11-18,Baila Reggaeton,37i9dQZF1DWY7IeIP1cdjF,latin,reggaeton,0.663,0.841,7,-3.42,1,0.104,0.0985,0,0.45,0.432,174.021,315862
1ZD2z0jIc7Uv4vzAPlZyRg,One More Romance,Bobby Delante,0,1wRcRg5hkDaCeB9Qv803sp,Tazmania Freestyle Vol 5,2008-09-17,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.65,0.885,4,-11.123,0,0.0458,0.125,3.98E-05,0.29,0.665,125.081,257333
6ol2reMXoUuIZE0TA5FfvU,Right For Ya,Prince Paris,33,0OXLtD5u7FSpDIFc7sVXLC,Right For Ya,2019-01-25,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.638,0.81,9,-5.336,0,0.0888,0.0587,3.68E-06,0.309,0.216,100.005,158400
5dCbF799lzdTCc0eHLKS12,I Will Go Down,Y'Akoto,21,5dVDpmBMOCCdLoo07G2JNC,Moody Blues,2014-08-22,NEO FUNK AND SOUL,2WbTrS5D0V2TW6DiDkJBru,r&b,neo soul,0.732,0.478,7,-9.113,0,0.15,0.287,0.0223,0.0931,0.482,179.874,195987
5pSc4KfdaNbGyeIZQOBHp9,Me Recuerdas,Yoss Bones,45,7Ms2eBCVwcMr2I6KvL5qwD,Me Recuerdas,2019-09-03,Arena Hip-Hop,37i9dQZF1DWVFZbCNivv6B,rap,hip hop,0.685,0.711,1,-7.499,1,0.306,0.0322,6.69E-06,0.338,0.761,83.844,213160
67dyMPOUsbZ9Yg06PnfAAh,Draco,Future,9,4YtTX4GPvBvewbJvBfXCS2,FUTURE,2017-08-04,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.804,0.456,8,-7.44,1,0.0468,6.68E-04,0,0.31,0.165,130.014,225135
1rpwvGaKBRjbHna3HKWGPv,Exhale,Jay Hardway,45,3mtfMis8u8EXIZ2EyKrIMM,Exhale,2019-04-08,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,0.638,0.74,2,-5.244,0,0.0679,0.00498,0.312,0.423,0.15,128.042,172969
2a9OPIAax8pUKzNZKCxC5L,Electric,Tyler Gilbert,23,1NMsFEUXZ66oX5nNzrg4VX,Underdog,2019-03-29,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.55,0.962,1,-5.264,1,0.068,1.12E-04,6.66E-04,0.294,0.314,95.03,291360
2wOrU3z0ivb4L7f46c9Nf9,Closing In (feat. Calum Venice),Ludomir,28,3ciGcFjAgROJq6hAm2hZZW,Closing In,2016-12-30,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.598,0.647,3,-5.859,1,0.0381,0.234,1.39E-05,0.183,0.194,99.978,196859
3vmVl9pPrBthxN5VpfnCev,Corazón Con Candado,Raulin Rodriguez,9,48njdpZV4v6qxdBhgpAOUW,Corazón Con Candado,2017-10-18,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,0.769,0.934,0,-1.623,0,0.0282,0.557,5.40E-06,0.179,0.885,130.08,262787
3Azfxy310AeqVbUsx4Mqql,AFTER,Johnny 500,50,5u14ztmZq9lh2RQYBf4oSQ,AFTER,2019-10-18,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.705,0.663,6,-3.172,0,0.363,0.453,1.49E-05,0.0955,0.676,187.962,145446
57Y3UccJEJqT8w8RWkUAz0,Upside Down,Diana Ross,65,0Gy4phN6Xwx4uyskE7Wkls,Diana,1980-05-22,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.887,0.904,5,-5.107,0,0.0703,0.079,0.0101,0.0165,0.89,107.955,244827
41u2DXpWr06sRGtvrgtyhH,Espera,Emrod,40,1mm8ymSN0W7hmhpl7z2fY2,Espera,2017-04-14,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,0.734,0.639,4,-8.653,0,0.0831,0.139,0.844,0.527,0.0937,105.041,242286
72TFWvU3wUYdUuxejTTIzt,Work,Rihanna,77,4UlGauD7ROb3YbVOFMgW5u,ANTI (Deluxe),2016-01-28,Feeling Accomplished,37i9dQZF1DWTDafB3skWPN,r&b,hip pop,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,219320
3o7TK4inMYzJC3ZMJCWsRC,Boomshakalaka - Dimitri Vegas & Like Mike vs. Afro Bros Radio Mix,Dimitri Vegas & Like Mike,71,6PuMvgkZDwaIuspIyt0jnU,Boomshakalaka (Dimitri Vegas & Like Mike vs. Afro Bros Radio Mix),2019-11-29,VidaLoca - Latin / Raggaeton / Hip Hop ©,7EPbNmUW9nkRplDLSN9te4,latin,latin hip hop,0.752,0.82,1,-2.976,1,0.0461,0.0134,8.04E-04,0.0692,0.822,95.987,211520
6wycnu8FWXsj68ig7BEot9,Blue Ain't Your Color,Keith Urban,70,1IbfOjLqUSkhtXLpX31WZq,Ripcord,2016-05-06,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37E-06,0.102,0.479,82.45,230600
2BURVLCtzmNylUqMVCLUbg,Lucky Man - 2012 Remastered Version,"Emerson, Lake & Palmer",59,4Q8vDc5lmB9SW9cgMDeQAJ,"Emerson, Lake & Palmer (Deluxe Version)",1970-11-20,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.346,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.478,154.01,275920
5v6suM7KET9x01oE8T1snC,Faster,Janelle Monáe,38,7MvSB0JTdtl1pSwZcgvYQX,The ArchAndroid,2010-05-17,This Is Janelle Monáe,37i9dQZF1DWVT93EW7kPT9,pop,electropop,0.719,0.796,1,-9.297,1,0.0452,0.0702,0.069,0.306,0.733,119.958,199267
4KZmeozm1jZ3nr0zfylVqb,You?,Two Feet,61,0MKvOjcZxFyCEyGb4RJ6uS,You?,2019-10-11,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.577,0.833,8,-5.911,1,0.0532,0.334,0.047,0.0627,0.166,104.957,168613
15BsrefgYpMgu1ZCIr8EJw,Painkiller,DREAMERS,56,2dtruUPZ49oSh468hKErtf,This Album Does Not Exist,2016-08-26,Indie Poptimism,7Ic1UwucK3ozdycPBIPVSR,pop,indie poptimism,0.398,0.92,2,-3.267,0,0.0491,0.00311,5.31E-04,0.108,0.226,200.131,202627
2pOePcBrwKN8MK485fTpCw,We Need You (Y'anna Crawley W/ Friends),YAnna Crawley,8,3BxthaKcxOKW5dPjzkG9LD,We Need You (Y'anna Crawley W/ Friends),2017-10-20,Gospel,0pItJZBDZFvgAOdFnSITnJ,r&b,urban contemporary,0.399,0.696,9,-5.827,1,0.114,0.00513,0,0.235,0.454,88.679,224870
691aH4q1gTSajAdBLckRey,Quisiera - Unplugged,Pasabordo,37,0gb9sckC8DEMeUctgUSBDm,Quisiera (Unplugged),2019-12-20,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.716,0.603,0,-7.576,1,0.322,0.721,0,0.234,0.531,144.75,181250
4GVxCtb2cAs1et06tcKYA7,Take Me In Your Arms Again,Ballin Entertainment,0,5L1xcowSxwzFUSJzvyMp48,Ultimate Freestyle Mega Mix,2008-04-20,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.626,0.708,6,-10.593,1,0.0337,0.0024,9.21E-05,0.29,0.844,129.288,169691
5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),fun.,75,7m7F7SQ3BXvIpvOgjW51Gp,Some Nights,2012-02-14,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.378,0.638,10,-5.576,1,0.075,0.02,7.66E-05,0.0849,0.735,184.086,250627
1FHqE8ythlH0NbgBM7cy2i,Don't Know How,Caj Morgan,40,68tlip0IkcMUDPSlcqxhx1,Don't Know How,2019-08-30,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.622,0.838,1,-6.363,1,0.0313,0.00807,0,0.167,0.164,123.083,195122
1UK5Vib6AaWEUUk2qUia25,Paranoia,Frijo,54,0OJs51fLWyQazcw4INyohI,Paranoia,2019-08-26,Trap Argentino - Trap Argentina,6ltss0ThreZ3uIMn5mr4Tm,rap,trap,0.831,0.583,5,-7.156,0,0.146,0.0783,1.30E-06,0.116,0.656,119.967,194940
6rGWg9KZTJPP8TIQegYkzD,Tired,Henri Purnell,44,7aHTXNetfXh8rOnQUdSPlX,Tired,2017-06-19,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.503,0.527,2,-5.918,1,0.0492,0.0275,0,0.285,0.315,119.995,180000
